series_id	year	period	value	footnote_codes
LAUST200000000000003          	2009	M02	6.3	          
LAUST200000000000003          	2009	M03	6.5	          
LAUST200000000000003          	2009	M04	6.5	          
LAUST200000000000003          	2009	M05	6.9	          
LAUST200000000000003          	2009	M06	7.2	          
LAUST200000000000003          	2009	M07	7.9	          
LAUST200000000000003          	2009	M08	7.3	          
LAUST200000000000003          	2009	M09	7.2	          
LAUST200000000000003          	2009	M10	6.9	          
LAUST200000000000003          	2009	M11	6.6	          
LAUST200000000000003          	2009	M12	6.8	          
LAUST200000000000003          	2009	M13	6.9	          
LAUST200000000000003          	2010	M01	7.7	          
LAUST200000000000003          	2010	M02	7.5	          
LAUST200000000000003          	2010	M03	7.5	          
LAUST200000000000003          	2010	M04	6.9	          
LAUST200000000000003          	2010	M05	6.8	          
LAUST200000000000003          	2010	M06	7.1	          
LAUST200000000000003          	2010	M07	7.4	          
LAUST200000000000003          	2010	M08	7.2	          
LAUST200000000000003          	2010	M09	6.8	          
LAUST200000000000003          	2010	M10	6.7	          
LAUST200000000000003          	2010	M11	6.7	          
LAUST200000000000003          	2010	M12	6.4	          
LAUST200000000000003          	2010	M13	7.1	          
LAUST200000000000003          	2011	M01	7.4	d
LAUST200000000000003          	2011	M02	7.2	d
LAUST200000000000003          	2011	M03	6.9	d
LAUST200000000000003          	2011	M04	6.3	d
LAUST200000000000003          	2011	M05	6.4	d
LAUST200000000000003          	2011	M06	6.7	d
LAUST200000000000003          	2011	M07	6.8	d
LAUST200000000000003          	2011	M08	6.6	d
LAUST200000000000003          	2011	M09	6.2	d
LAUST200000000000003          	2011	M10	6	d
LAUST200000000000003          	2011	M11	5.7	d
LAUST200000000000003          	2011	M12	5.7	d
LAUST200000000000003          	2011	M13	6.5	d
LAUST200000000000003          	2012	M01	6.4	d
LAUST200000000000003          	2012	M02	6.3	d
LAUST200000000000003          	2012	M03	6.1	d
LAUST200000000000003          	2012	M04	5.6	d
LAUST200000000000003          	2012	M05	5.6	d
LAUST200000000000003          	2012	M06	6	d
LAUST200000000000003          	2012	M07	6.2	d
LAUST200000000000003          	2012	M08	5.9	d
LAUST200000000000003          	2012	M09	5.3	d
LAUST200000000000003          	2012	M10	5.3	d
LAUST200000000000003          	2012	M11	5.1	d
LAUST200000000000003          	2012	M12	5.2	d
LAUST200000000000003          	2012	M13	5.7	d
LAUST200000000000003          	2013	M01	6.1	d
LAUST200000000000003          	2013	M02	5.8	d
LAUST200000000000003          	2013	M03	5.7	d
LAUST200000000000003          	2013	M04	5.1	d
LAUST200000000000003          	2013	M05	5.3	d
LAUST200000000000003          	2013	M06	5.7	d
LAUST200000000000003          	2013	M07	5.9	d
LAUST200000000000003          	2013	M08	5.5	d
LAUST200000000000003          	2013	M09	4.9	d
LAUST200000000000003          	2013	M10	4.8	d
LAUST200000000000003          	2013	M11	4.5	d
LAUST200000000000003          	2013	M12	4.4	d
LAUST200000000000003          	2013	M13	5.3	d
LAUST200000000000003          	2014	M01	5.2	d
LAUST200000000000003          	2014	M02	5.2	d
LAUST200000000000003          	2014	M03	5	d
LAUST200000000000003          	2014	M04	4.3	d
LAUST200000000000003          	2014	M05	4.6	d
LAUST200000000000003          	2014	M06	4.8	d
LAUST200000000000003          	2014	M07	5.1	d
LAUST200000000000003          	2014	M08	4.7	d
LAUST200000000000003          	2014	M09	4.2	d
LAUST200000000000003          	2014	M10	4	d
LAUST200000000000003          	2014	M11	3.9	d
LAUST200000000000003          	2014	M12	3.9	d
LAUST200000000000003          	2014	M13	4.6	d
LAUST200000000000003          	2015	M01	4.8	d
LAUST200000000000003          	2015	M02	4.6	d
LAUST200000000000003          	2015	M03	4.5	d
LAUST200000000000003          	2015	M04	4.3	d
LAUST200000000000003          	2015	M05	4.3	d
LAUST200000000000003          	2015	M06	4.5	d
LAUST200000000000003          	2015	M07	4.7	d
LAUST200000000000003          	2015	M08	4.3	d
LAUST200000000000003          	2015	M09	3.7	d
LAUST200000000000003          	2015	M10	3.7	d
LAUST200000000000003          	2015	M11	3.6	d
LAUST200000000000003          	2015	M12	3.6	d
LAUST200000000000003          	2015	M13	4.2	d
LAUST200000000000003          	2016	M01	4.4	          
LAUST200000000000003          	2016	M02	4.2	          
LAUST200000000000003          	2016	M03	4	          
LAUST200000000000003          	2016	M04	3.4	          
LAUST200000000000003          	2016	M05	3.6	          
LAUST200000000000003          	2016	M06	4.4	          
LAUST200000000000003          	2016	M07	4.9	p
LAUST210000000000003          	1976	M01	6.8	          
LAUST210000000000003          	1976	M02	6.9	          
LAUST210000000000003          	1976	M03	6.1	          
LAUST210000000000003          	1976	M04	4.9	          
LAUST210000000000003          	1976	M05	4.8	          
LAUST210000000000003          	1976	M06	5.8	          
LAUST210000000000003          	1976	M07	5.6	          
LAUST210000000000003          	1976	M08	5.2	          
LAUST210000000000003          	1976	M09	4.8	          
LAUST210000000000003          	1976	M10	4.5	          
LAUST210000000000003          	1976	M11	4.9	          
LAUST210000000000003          	1976	M12	4.5	          
LAUST210000000000003          	1976	M13	5.4	          
LAUST210000000000003          	1977	M01	5.5	          
LAUST210000000000003          	1977	M02	6.6	          
LAUST210000000000003          	1977	M03	5.7	          
LAUST210000000000003          	1977	M04	4.4	          
LAUST210000000000003          	1977	M05	4.1	          
LAUST210000000000003          	1977	M06	5.1	          
LAUST210000000000003          	1977	M07	4.5	          
LAUST210000000000003          	1977	M08	4.9	          
LAUST210000000000003          	1977	M09	4.4	          
LAUST210000000000003          	1977	M10	4.2	          
LAUST210000000000003          	1977	M11	4.4	          
LAUST210000000000003          	1977	M12	4.4	          
LAUST210000000000003          	1977	M13	4.8	          
LAUST210000000000003          	1978	M01	6.1	          
LAUST210000000000003          	1978	M02	6.3	          
LAUST210000000000003          	1978	M03	5.6	          
LAUST210000000000003          	1978	M04	4.4	          
LAUST210000000000003          	1978	M05	4.6	          
LAUST210000000000003          	1978	M06	5.2	          
LAUST210000000000003          	1978	M07	5.5	          
LAUST210000000000003          	1978	M08	5	          
LAUST210000000000003          	1978	M09	5	          
LAUST210000000000003          	1978	M10	4.6	          
LAUST210000000000003          	1978	M11	4.7	          
LAUST210000000000003          	1978	M12	4.9	          
LAUST210000000000003          	1978	M13	5.1	          
LAUST210000000000003          	1979	M01	6	          
LAUST210000000000003          	1979	M02	6.3	          
LAUST210000000000003          	1979	M03	5.7	          
LAUST210000000000003          	1979	M04	5	          
LAUST210000000000003          	1979	M05	4.9	          
LAUST210000000000003          	1979	M06	5.8	          
LAUST210000000000003          	1979	M07	5.6	          
LAUST210000000000003          	1979	M08	5.7	          
LAUST210000000000003          	1979	M09	5.3	          
LAUST210000000000003          	1979	M10	5.3	          
LAUST210000000000003          	1979	M11	5.3	          
LAUST210000000000003          	1979	M12	5.4	          
LAUST210000000000003          	1979	M13	5.5	          
LAUST210000000000003          	1980	M01	6.9	          
LAUST210000000000003          	1980	M02	7.8	          
LAUST210000000000003          	1980	M03	7.2	          
LAUST210000000000003          	1980	M04	7.1	          
LAUST210000000000003          	1980	M05	7.6	          
LAUST210000000000003          	1980	M06	8.6	          
LAUST210000000000003          	1980	M07	8.3	          
LAUST210000000000003          	1980	M08	8.3	          
LAUST210000000000003          	1980	M09	8.4	          
LAUST210000000000003          	1980	M10	8.5	          
LAUST210000000000003          	1980	M11	8.5	          
LAUST210000000000003          	1980	M12	8.1	          
LAUST210000000000003          	1980	M13	8	          
LAUST210000000000003          	1981	M01	9.5	          
LAUST210000000000003          	1981	M02	9.3	          
LAUST210000000000003          	1981	M03	8.6	          
LAUST210000000000003          	1981	M04	7.9	          
LAUST210000000000003          	1981	M05	8.4	          
LAUST210000000000003          	1981	M06	8.5	          
LAUST210000000000003          	1981	M07	8	          
LAUST210000000000003          	1981	M08	7.9	          
LAUST210000000000003          	1981	M09	7.8	          
LAUST210000000000003          	1981	M10	8.2	          
LAUST210000000000003          	1981	M11	9.6	          
LAUST210000000000003          	1981	M12	9.8	          
LAUST210000000000003          	1981	M13	8.6	          
LAUST210000000000003          	1982	M01	10.4	          
LAUST210000000000003          	1982	M02	11.1	          
LAUST210000000000003          	1982	M03	10.5	          
LAUST210000000000003          	1982	M04	10.6	          
LAUST210000000000003          	1982	M05	10.4	          
LAUST210000000000003          	1982	M06	11	          
LAUST210000000000003          	1982	M07	10.9	          
LAUST210000000000003          	1982	M08	10.3	          
LAUST210000000000003          	1982	M09	10.4	          
LAUST210000000000003          	1982	M10	10.6	          
LAUST210000000000003          	1982	M11	11.3	          
LAUST210000000000003          	1982	M12	11.9	          
LAUST210000000000003          	1982	M13	10.8	          
LAUST210000000000003          	1983	M01	12.9	          
LAUST210000000000003          	1983	M02	13.2	          
LAUST210000000000003          	1983	M03	12.5	          
LAUST210000000000003          	1983	M04	11.5	          
LAUST210000000000003          	1983	M05	11.7	          
LAUST210000000000003          	1983	M06	12.3	          
LAUST210000000000003          	1983	M07	11.3	          
LAUST210000000000003          	1983	M08	11.1	          
LAUST210000000000003          	1983	M09	10.6	          
LAUST210000000000003          	1983	M10	10.1	          
LAUST210000000000003          	1983	M11	9.9	          
LAUST210000000000003          	1983	M12	9.7	          
LAUST210000000000003          	1983	M13	11.4	          
LAUST210000000000003          	1984	M01	10.7	          
LAUST210000000000003          	1984	M02	10.7	          
LAUST210000000000003          	1984	M03	10.3	          
LAUST210000000000003          	1984	M04	9.8	          
LAUST210000000000003          	1984	M05	9.5	          
LAUST210000000000003          	1984	M06	9.4	          
LAUST210000000000003          	1984	M07	9.4	          
LAUST210000000000003          	1984	M08	8.7	          
LAUST210000000000003          	1984	M09	8.3	          
LAUST210000000000003          	1984	M10	8.1	          
LAUST210000000000003          	1984	M11	8.1	          
LAUST210000000000003          	1984	M12	8.2	          
LAUST210000000000003          	1984	M13	9.3	          
LAUST210000000000003          	1985	M01	9.6	          
LAUST210000000000003          	1985	M02	10.1	          
LAUST210000000000003          	1985	M03	9.3	          
LAUST210000000000003          	1985	M04	8.7	          
LAUST210000000000003          	1985	M05	8.9	          
LAUST210000000000003          	1985	M06	9.4	          
LAUST210000000000003          	1985	M07	9.3	          
LAUST210000000000003          	1985	M08	8.7	          
LAUST210000000000003          	1985	M09	9	          
LAUST210000000000003          	1985	M10	8.9	          
LAUST210000000000003          	1985	M11	9.2	          
LAUST210000000000003          	1985	M12	9.4	          
LAUST210000000000003          	1985	M13	9.2	          
LAUST210000000000003          	1986	M01	10.4	          
LAUST210000000000003          	1986	M02	11.2	          
